latitude_intervention,longitude_intervention
51.237012378454786,4.4108756474235165
51.20359725261587,4.414995997723706
51.221968927216906,4.423797497816532
51.211228463071095,4.414077008033333
51.22378788202968,4.415226934327406
51.2287384639654,4.408440671956676
51.22216007108025,4.431321079293777
51.21873849153707,4.418880286331149
51.21122814176612,4.4248359178243275
51.21348696768098,4.4085050703494
51.222378408870085,4.437447200150552
51.21331371080432,4.431403367946974
51.214137182142686,4.416067504959189
51.22521993843817,4.433569718372988
51.226653581315155,4.414135692305525
51.209469945283054,4.42171003679179
51.21850846885757,4.406529917642436
51.23138433393376,4.404982336446035
51.22284130860081,4.419235753505408
51.23340670342544,4.412322664637207
51.226993405774934,4.414923483309502
51.23376520584241,4.413695498424232
51.231115355214655,4.40831398612147
51.219181795839475,4.41911448269727
51.22454897366576,4.412967350743876
51.20985587286392,4.430526290760411
51.22058856991303,4.406919926784849
51.215108672186226,4.421399467486269
50.81202785389563,5.592094219557661
50.81121775868889,5.577559324968803
50.808740587561125,5.5880020601474145
50.79836799021866,5.607727348366447
50.80841130275906,5.594611392890452
50.806330913483094,5.601277090775717
50.80004846770581,5.607032114114269
50.80379339875675,5.589370190738729
50.81059211637035,5.57757567213107
50.80391384871039,5.593572409746605
50.81365822378973,5.5973195556055195
50.80340783742951,5.595688919261338
50.804962889275394,5.593632887354663
50.80232609343765,5.590705734102519
50.80890803793708,5.594474067782813
50.798481366405426,5.582074011700807
50.83303121327365,5.5983619142543715
50.808085547265925,5.602798308331221
50.79650943895351,5.601461350839345
50.80968291818843,5.615326738046403
50.814903399650156,5.598537805021214
50.8072547339515,5.604540453629534
50.819089852256205,5.582458943379347
50.803043164388676,5.585376931538436
50.82150316063708,5.598126368724131
50.796242737299465,5.574253946954457
50.81145974919524,5.574024378815927
50.82383932728286,5.593038611388965
50.95288673306932,3.108446998762073
50.94380630385684,3.125336894486026
50.935860420358956,3.119284493976731
50.92768199283568,3.1231211904851808
50.93255543700087,3.1334084468180508
50.93885677926032,3.1215977977628264
50.94631439170562,3.127595002734906
50.933349361387535,3.1285326197217955
50.92510274417874,3.118946340024585
50.95136573671962,3.129581624548097
50.92681975792024,3.1306443428410144
50.94297710066426,3.1450029135206408
50.95176695139313,3.1221605601668005
50.93011007672994,3.1116495962177284
50.925225034289994,3.13321418566329
50.94557502853068,3.1170333534542016
50.96379374992897,3.114355539414339
50.935455519971335,3.132887025224513
50.91925417308927,3.1189723084472325
50.9278159554335,3.132153899492107
50.92463778446175,3.1304221890139954
50.91823454483965,3.12606539659645
50.927049946624074,3.1138480678531373
50.944717781164826,3.120250340444715
50.944968790641916,3.1266820140605875
50.94223531252984,3.0986337395291015
50.93555264980229,3.1398209552610066
50.92986446370652,3.1289734969434306
50.77070757856381,4.3014930594843435
50.785243460134225,4.324236754945341
50.79509106598405,4.317533746115456
50.79127344945712,4.307631009871962
50.796035805978704,4.332421632467494
50.79102854267719,4.30690529044319
50.8018194555708,4.315584145980963
50.795382455916155,4.314925104809495
50.79418991316691,4.313907075119075
50.80924485554734,4.32380254079623
50.78737243948573,4.3117465860335
50.78969315340129,4.300151467401463
50.77289451967872,4.31951600215159
50.793776502880505,4.303392908168138
50.79947445413209,4.310144334052174
50.78714234467583,4.310112753334231
50.789382820090125,4.323399252478033
50.78206789582508,4.315520308971438
50.779143084540856,4.311334753312545
50.77818551725679,4.303591740640449
50.78515095726828,4.305781062740193
50.793333164925826,4.313928519609995
50.78700850484841,4.308320452438803
50.799853596951316,4.323316206884739
50.7965862646102,4.316948378778707
50.78820642991827,4.3130313985896365
50.797083228056316,4.32021279422196
50.79421709613718,4.315798877939555
50.907776585121674,3.656940105174391
50.88142928254644,3.655785064554521
50.90710226281287,3.6622467254125826
50.915605359032014,3.668899521143968
50.885779304071576,3.6454329098108387
50.88985401113699,3.6436463097197107
50.89581951672461,3.6379315033943564
50.90414922322086,3.6567076320084744
50.89204808250275,3.643157133320196
50.915588917730545,3.6351591654781696
50.911902350903084,3.653575943761355
50.91021392605365,3.6407030944019994
50.90268743841154,3.6515330921091724
50.91081614747347,3.6493528158543493
50.89227325363164,3.652021388038314
50.887863851854675,3.6604522515036053
50.9043646433802,3.6292695137625803
50.89421467789722,3.6631833967585288
50.89732253660897,3.636026849923415
50.91275752099545,3.6472959809661374
50.89513450326122,3.6448349019766892
50.886562002271475,3.6553363475051097
50.903861926443646,3.645445319735381
50.91313223484883,3.6512012110270278
50.89299807683948,3.650473857740376
50.89319605762825,3.6593130948693617
50.89155572634983,3.66140200842395
50.90346406499924,3.664627682630865
50.54656503265632,5.315313863441071
50.54698322207947,5.329891801487987
50.54465559533236,5.320892683147384
50.553687795320094,5.313605353459444
50.55094882435154,5.339350610405939
50.5381021019486,5.326295793969058
50.54352032789078,5.320981925935832
50.5468047385326,5.320765590181852
50.541694871217636,5.325792403123067
50.537111105693725,5.330969488321796
50.54397717577502,5.309511935771741
50.547465239430004,5.31561173425065
50.551043069462,5.32989337174987
50.5446592210108,5.314574224095607
50.531092646129856,5.310697472116282
50.55010787476393,5.3022865277503355
50.54413161470121,5.319711766528862
50.537885253959054,5.319284176730522
50.5604329743506,5.325242511239641
50.56914536985392,5.322601645839013
50.544259896442824,5.308932812791075
50.54379483963833,5.317480562881207
50.55497321132677,5.325597349285262
50.540185123523834,5.3264704689604345
50.53893229173863,5.317287088776365
50.55257060675962,5.3039071487625025
50.55594718727362,5.322223306314995
50.57775272635054,5.321191502902587
50.47423146084757,4.2438806244545955
50.47035246435499,4.262630394926594
50.4789391037998,4.232936389023932
50.469544096067274,4.2557337604413705
50.483389612061785,4.25479661505563
50.47553166350888,4.254192589685531
50.47881026406292,4.269896578499322
50.4750408800213,4.264645125546839
50.47698390629511,4.253854570705195
50.49005042815954,4.246542695030983
50.4830476833861,4.2523702553611
50.473646772297045,4.259028348844993
50.46984741748439,4.24699991287275
50.470669362337055,4.258997004214042
50.481260584884545,4.246457818960581
50.483484051748164,4.250561107402488
50.48451700703233,4.2657641385785
50.46269399100956,4.262515112228461
50.47712896707855,4.255068821792299
50.468871569192665,4.252835049126577
50.48055861147914,4.24551653741554
50.478504179517614,4.241892121668916
50.48739222995614,4.256964283305479
50.47472767060773,4.2485204311046365
50.482507688129864,4.236828132047145
50.483159072156695,4.261911421915194
50.47879606274687,4.269380458021684
50.4840242034523,4.251833511430194
51.02791013350506,5.091036629685149
51.02989331503643,5.105734325262613
51.024201572311405,5.111460066910994
51.023394605899526,5.099207881132129
51.01640961795525,5.113494826256638
51.028322081296054,5.0814228297468
51.02073873456189,5.0842171384030586
51.01511801519993,5.094076686838923
51.023886298522754,5.093564107415221
51.02519405187739,5.094231375384161
51.02662238325936,5.086785834053885
51.03700266764641,5.103335676731765
51.03725316704511,5.095014338739393
51.04439812586038,5.102670686427975
51.03353842072507,5.097757045481182
51.01016890712348,5.082201254341461
51.01127362097848,5.107309104887817
51.02004726929949,5.077700988852348
51.02486352930895,5.079231558624707
51.013579539096924,5.1046142874066565
51.041393859052185,5.089421513129525
51.050022143576875,5.101583220521129
51.03874499174749,5.09704236585515
51.02827533731329,5.11854919926634
51.019142487638156,5.0807014602600225
51.03845847286505,5.100418478421209
51.02392557034409,5.099468067295249
51.02999715228614,5.089840670938349
50.39663362152134,4.68271667493055
50.39595590217359,4.697020149575371
50.38429683776201,4.681654494679038
